date,const,SP500,UST10Y,fxvol,TED,VIX
2012-04-11,5.3281684446288546e-05,0.0904015496552973,-0.010774998379737718,0.00031546367141085187,-0.02775722786042288,0.0014407189856740288
2012-04-12,5.323514648511633e-05,0.09038909908147502,-0.010776195278363184,0.00031570813098200773,-0.027771852712221615,0.0014432917419127775
2012-04-13,5.324992334943729e-05,0.0903809825132723,-0.010777892234001834,0.0003159971208705795,-0.027750773578471707,0.0014460561805366944
2012-04-16,5.3168776950852575e-05,0.09037782891237459,-0.010779158654037151,0.00031619307747078287,-0.027745373955027845,0.0014482562997943514
2012-04-17,5.3126083684347266e-05,0.0903662992616847,-0.010780082046750808,0.00031642939747019154,-0.027762601683023733,0.001450967637866504
2012-04-18,5.3041863553163685e-05,0.09036133185807367,-0.01078119366957116,0.00031666850174791403,-0.02778355145355623,0.001452705744341455
2012-04-19,5.294266826616481e-05,0.09035305430899582,-0.010782308796891304,0.0003168133798211943,-0.027793739466731228,0.001455696381990435
2012-04-20,5.29011149958811e-05,0.0903455125149483,-0.010783820352635634,0.0003168139548501089,-0.027803244542045538,0.0014582380920941968
2012-04-23,5.2854431824353035e-05,0.09033445133994263,-0.010785177426503156,0.000317130083958912,-0.027796774349369925,0.0014606810694491675
2012-04-24,5.28199129708632e-05,0.09032865428798578,-0.010786231827972908,0.00031734153592647926,-0.027814230002691565,0.001462526970598877
2012-04-25,5.279693706602156e-05,0.09032325352376558,-0.010787182236050429,0.0003175338211357479,-0.02782159375648143,0.0014652394937694465
2012-04-26,5.278099296524394e-05,0.0903087576741344,-0.010789278744938359,0.0003175303898079171,-0.027839217731119054,0.0014673785951182339
2012-04-27,5.275625225085418e-05,0.09030056623726633,-0.01079070916161937,0.00031778885513310484,-0.027824553890252672,0.0014698924375588806
2012-04-30,5.26836187976121e-05,0.0902841888257395,-0.010791176448381123,0.00031801642103022724,-0.02779639453231368,0.0014725643585911674
2012-05-01,5.2607735129166667e-05,0.09027555577173671,-0.01079192303273044,0.000318220045271684,-0.027776238348833276,0.0014736870167106663
2012-05-02,5.257361907041553e-05,0.09026095830879195,-0.010792964404978657,0.0003182513968209811,-0.027722073773278205,0.001475914867527617
